0;0.550771;15;normalg;varadno;4;66;0;140
0;0.550771;15;normal;varadno;1;117;1;91
0;0.550771;15;normalg;varadno;2;66;0;142
0;0.550771;15;normal;varadno;1;117;1;91
0;0.550771;15;normalg;varadno;2;66;0;142
0;0.550771;15;normal;varadno;0;118;0;92
0;0.550771;15;normalg;varadno;0;66;0;144
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;144;0;66;0
0;0.550771;15;group;varadno;142;0;66;2
0;0.550771;15;group;varadno;142;0;66;2
0;0.550771;15;group;varadno;142;0;66;2
0;0.550771;15;group;varadno;134;4;62;10
0;0.550771;15;group;varadno;118;10;56;26
0;0.550771;15;group;varadno;100;32;34;44
0;0.550771;15;group;varadno;84;46;20;60
0;0.550771;15;group;varadno;68;56;10;76
0;0.550771;15;group;varadno;54;58;8;90
0;0.550771;15;group;varadno;48;64;2;96
0;0.550771;15;group;varadno;40;64;2;104
0;0.550771;15;group;varadno;36;64;2;108
0;0.550771;15;group;varadno;34;66;0;110
0;0.550771;15;group;varadno;22;66;0;122
0;0.550771;15;group;varadno;22;66;0;122
0;0.550771;15;group;varadno;12;66;0;132
0;0.550771;15;group;varadno;10;66;0;134
0;0.550771;15;group;varadno;6;66;0;138
0;0.550771;15;group;varadno;4;66;0;140
0;0.550771;15;group;varadno;4;66;0;140
0;0.550771;15;group;varadno;4;66;0;140
0;0.550771;15;group;varadno;2;66;0;142
0;0.550771;15;group;varadno;2;66;0;142
0;0.550771;15;group;varadno;0;66;0;144
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;0;118;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;92;1;117;0
0;0.550771;15;normalg;fitch;144;0;66;0
0;0.550771;15;normal;fitch;90;1;117;2
0;0.550771;15;normalg;fitch;142;0;66;2
0;0.550771;15;normal;fitch;89;4;114;3
0;0.550771;15;normalg;fitch;138;0;66;6
0;0.550771;15;normal;fitch;88;8;110;4
0;0.550771;15;normalg;fitch;136;2;64;8
0;0.550771;15;normal;fitch;83;12;106;9
0;0.550771;15;normalg;fitch;134;4;62;10
0;0.550771;15;normal;fitch;79;18;100;13
0;0.550771;15;normalg;fitch;120;6;60;24
0;0.550771;15;normal;fitch;79;18;100;13
0;0.550771;15;normalg;fitch;120;6;60;24
0;0.550771;15;normal;fitch;77;22;96;15
0;0.550771;15;normalg;fitch;120;8;58;24
0;0.550771;15;normal;fitch;73;25;93;19
0;0.550771;15;normalg;fitch;116;8;58;28
0;0.550771;15;normal;fitch;72;31;87;20
0;0.550771;15;normalg;fitch;116;12;54;28
0;0.550771;15;normal;fitch;69;37;81;23
0;0.550771;15;normalg;fitch;112;16;50;32
0;0.550771;15;normal;fitch;63;47;71;29
0;0.550771;15;normalg;fitch;108;24;42;36
0;0.550771;15;normal;fitch;61;61;57;31
0;0.550771;15;normalg;fitch;104;32;34;40
0;0.550771;15;normal;fitch;55;67;51;37
0;0.550771;15;normalg;fitch;94;38;28;50
0;0.550771;15;normal;fitch;52;74;44;40
0;0.550771;15;normalg;fitch;86;40;26;58
0;0.550771;15;normal;fitch;50;85;33;42
0;0.550771;15;normalg;fitch;78;50;16;66
0;0.550771;15;normal;fitch;48;88;30;44
0;0.550771;15;normalg;fitch;74;50;16;70
0;0.550771;15;normal;fitch;47;94;24;45
0;0.550771;15;normalg;fitch;68;54;12;76
0;0.550771;15;normal;fitch;44;98;20;48
0;0.550771;15;normalg;fitch;64;58;8;80
0;0.550771;15;normal;fitch;41;102;16;51
0;0.550771;15;normalg;fitch;58;62;4;86
0;0.550771;15;normal;fitch;39;103;15;53
0;0.550771;15;normalg;fitch;56;64;2;88
0;0.550771;15;normal;fitch;36;105;13;56
0;0.550771;15;normalg;fitch;52;64;2;92
0;0.550771;15;normal;fitch;33;107;11;59
0;0.550771;15;normalg;fitch;46;66;0;98
0;0.550771;15;normal;fitch;29;108;10;63
0;0.550771;15;normalg;fitch;44;66;0;100
0;0.550771;15;normal;fitch;24;109;9;68
0;0.550771;15;normalg;fitch;38;66;0;106
0;0.550771;15;normal;fitch;23;109;9;69
0;0.550771;15;normalg;fitch;38;66;0;106
0;0.550771;15;normal;fitch;23;110;8;69
0;0.550771;15;normalg;fitch;38;66;0;106
0;0.550771;15;normal;fitch;21;110;8;71
0;0.550771;15;normalg;fitch;38;66;0;106
0;0.550771;15;normal;fitch;18;112;6;74
0;0.550771;15;normalg;fitch;34;66;0;110
0;0.550771;15;normal;fitch;17;114;4;75
0;0.550771;15;normalg;fitch;32;66;0;112
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;normal;fitch;15;116;2;77
0;0.550771;15;normalg;fitch;26;66;0;118
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;144;0;66;0
0;0.550771;15;group;fitch;142;0;66;2
0;0.550771;15;group;fitch;138;2;64;6
0;0.550771;15;group;fitch;134;2;64;10
0;0.550771;15;group;fitch;132;4;62;12
0;0.550771;15;group;fitch;120;6;60;24
0;0.550771;15;group;fitch;120;8;58;24
0;0.550771;15;group;fitch;118;8;58;26
0;0.550771;15;group;fitch;116;10;56;28
0;0.550771;15;group;fitch;112;18;48;32
0;0.550771;15;group;fitch;108;20;46;36
0;0.550771;15;group;fitch;102;28;38;42
0;0.550771;15;group;fitch;98;32;34;46
0;0.550771;15;group;fitch;88;42;24;56
0;0.550771;15;group;fitch;80;44;22;64
0;0.550771;15;group;fitch;70;48;18;74
0;0.550771;15;group;fitch;66;52;14;78
0;0.550771;15;group;fitch;64;56;10;80
0;0.550771;15;group;fitch;58;58;8;86
0;0.550771;15;group;fitch;50;62;4;94
0;0.550771;15;group;fitch;50;64;2;94
0;0.550771;15;group;fitch;48;64;2;96
0;0.550771;15;group;fitch;42;66;0;102
0;0.550771;15;group;fitch;40;66;0;104
0;0.550771;15;group;fitch;38;66;0;106
0;0.550771;15;group;fitch;38;66;0;106
0;0.550771;15;group;fitch;36;66;0;108
0;0.550771;15;group;fitch;32;66;0;112
0;0.550771;15;group;fitch;30;66;0;114
0;0.550771;15;group;fitch;26;66;0;118
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
0;0.550771;15;group;fitch;20;66;0;124
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;0;19;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;37;1;18;0
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;36;1;18;1
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;36;1;18;1
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;36;1;18;1
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;36;1;18;1
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;36;1;18;1
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;36;1;18;1
1;0.26714;8;normalg;varadno;52;0;4;0
1;0.26714;8;normal;varadno;31;2;17;6
1;0.26714;8;normalg;varadno;44;0;4;8
1;0.26714;8;normal;varadno;28;5;14;9
1;0.26714;8;normalg;varadno;40;0;4;12
1;0.26714;8;normal;varadno;27;7;12;10
1;0.26714;8;normalg;varadno;40;2;2;12
1;0.26714;8;normal;varadno;27;9;10;10
1;0.26714;8;normalg;varadno;38;2;2;14
1;0.26714;8;normal;varadno;23;13;6;14
1;0.26714;8;normalg;varadno;34;4;0;18
1;0.26714;8;normal;varadno;18;15;4;19
1;0.26714;8;normalg;varadno;26;4;0;26
1;0.26714;8;normal;varadno;12;16;3;25
1;0.26714;8;normalg;varadno;18;4;0;34
1;0.26714;8;normal;varadno;9;17;2;28
1;0.26714;8;normalg;varadno;12;4;0;40
1;0.26714;8;normal;varadno;6;18;1;31
1;0.26714;8;normalg;varadno;8;4;0;44
1;0.26714;8;normal;varadno;5;18;1;32
1;0.26714;8;normalg;varadno;6;4;0;46
1;0.26714;8;normal;varadno;2;19;0;35
1;0.26714;8;normalg;varadno;2;4;0;50
1;0.26714;8;normal;varadno;2;19;0;35
1;0.26714;8;normalg;varadno;2;4;0;50
1;0.26714;8;normal;varadno;1;19;0;36
1;0.26714;8;normalg;varadno;2;4;0;50
1;0.26714;8;normal;varadno;0;19;0;37
1;0.26714;8;normalg;varadno;0;4;0;52
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;52;0;4;0
1;0.26714;8;group;varadno;46;0;4;6
1;0.26714;8;group;varadno;40;0;4;12
1;0.26714;8;group;varadno;36;0;4;16
1;0.26714;8;group;varadno;34;2;2;18
1;0.26714;8;group;varadno;34;2;2;18
1;0.26714;8;group;varadno;28;4;0;24
1;0.26714;8;group;varadno;16;4;0;36
1;0.26714;8;group;varadno;10;4;0;42
1;0.26714;8;group;varadno;8;4;0;44
1;0.26714;8;group;varadno;6;4;0;46
1;0.26714;8;group;varadno;4;4;0;48
1;0.26714;8;group;varadno;2;4;0;50
1;0.26714;8;group;varadno;0;4;0;52
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
1;0.26714;8;normal;fitch;37;0;19;0
1;0.26714;8;normalg;fitch;52;0;4;0
